file_name, maze_dim, upper_benchmark, lower_benchmark, score
./generated_mazes/16/maze_32_ub-23.0666666667_lb-14.5333333333.txt, 16, 23.0666666667, 14.5333333333, 8.467
./generated_mazes/16/maze_33_ub-30.0666666667_lb-21.5333333333.txt, 16, 30.0666666667, 21.5333333333, 21.433
./generated_mazes/16/maze_34_ub-29.0666666667_lb-20.5333333333.txt, 16, 29.0666666667, 20.5333333333, 19.000
./generated_mazes/16/maze_35_ub-27.0666666667_lb-18.5333333333.txt, 16, 27.0666666667, 18.5333333333, 11.933
./generated_mazes/16/maze_36_ub-27.0666666667_lb-18.5333333333.txt, 16, 27.0666666667, 18.5333333333, 13.500
./generated_mazes/16/maze_37_ub-32.0666666667_lb-23.5333333333.txt, 16, 32.0666666667, 23.5333333333, 20.267
./generated_mazes/16/maze_38_ub-29.0666666667_lb-20.5333333333.txt, 16, 29.0666666667, 20.5333333333, 17.533
./generated_mazes/16/maze_39_ub-24.0666666667_lb-15.5333333333.txt, 16, 24.0666666667, 15.5333333333, 8.833
./generated_mazes/16/maze_40_ub-27.0666666667_lb-18.5333333333.txt, 16, 27.0666666667, 18.5333333333, 16.067
./generated_mazes/16/maze_41_ub-26.0666666667_lb-17.5333333333.txt, 16, 26.0666666667, 17.5333333333, 15.333
./generated_mazes/16/maze_42_ub-28.0666666667_lb-19.5333333333.txt, 16, 28.0666666667, 19.5333333333, 15.267
./generated_mazes/16/maze_43_ub-24.0666666667_lb-15.5333333333.txt, 16, 24.0666666667, 15.5333333333, 11.667
./generated_mazes/16/maze_44_ub-26.0666666667_lb-17.5333333333.txt, 16, 26.0666666667, 17.5333333333, 14.367
./generated_mazes/16/maze_45_ub-24.0666666667_lb-15.5333333333.txt, 16, 24.0666666667, 15.5333333333, 8.767
./generated_mazes/16/maze_46_ub-28.0666666667_lb-19.5333333333.txt, 16, 28.0666666667, 19.5333333333, 19.400
./generated_mazes/16/maze_47_ub-24.0666666667_lb-15.5333333333.txt, 16, 24.0666666667, 15.5333333333, 8.900
./generated_mazes/16/maze_48_ub-25.0666666667_lb-16.5333333333.txt, 16, 25.0666666667, 16.5333333333, 9.300
./generated_mazes/16/maze_49_ub-28.0666666667_lb-19.5333333333.txt, 16, 28.0666666667, 19.5333333333, 16.267
./generated_mazes/16/maze_50_ub-27.0666666667_lb-18.5333333333.txt, 16, 27.0666666667, 18.5333333333, 13.267
./generated_mazes/16/maze_51_ub-28.0666666667_lb-19.5333333333.txt, 16, 28.0666666667, 19.5333333333, 17.367
./generated_mazes/16/maze_52_ub-30.0666666667_lb-21.5333333333.txt, 16, 30.0666666667, 21.5333333333, 19.433
./generated_mazes/16/maze_53_ub-28.0666666667_lb-19.5333333333.txt, 16, 28.0666666667, 19.5333333333, 19.033
./generated_mazes/16/maze_54_ub-34.0666666667_lb-25.5333333333.txt, 16, 34.0666666667, 25.5333333333, 23.433
./generated_mazes/16/maze_55_ub-23.0666666667_lb-14.5333333333.txt, 16, 23.0666666667, 14.5333333333, 8.700
./generated_mazes/16/maze_56_ub-25.0666666667_lb-16.5333333333.txt, 16, 25.0666666667, 16.5333333333, 15.100
./generated_mazes/16/maze_57_ub-23.0666666667_lb-14.5333333333.txt, 16, 23.0666666667, 14.5333333333, 12.933
./generated_mazes/16/maze_58_ub-29.0666666667_lb-20.5333333333.txt, 16, 29.0666666667, 20.5333333333, 21.433
./generated_mazes/16/maze_59_ub-29.0666666667_lb-20.5333333333.txt, 16, 29.0666666667, 20.5333333333, 18.600
./generated_mazes/16/maze_60_ub-26.0666666667_lb-17.5333333333.txt, 16, 26.0666666667, 17.5333333333, 12.567
./generated_mazes/16/maze_61_ub-26.0666666667_lb-17.5333333333.txt, 16, 26.0666666667, 17.5333333333, 13.700
./generated_mazes/16/maze_62_ub-29.0666666667_lb-20.5333333333.txt, 16, 29.0666666667, 20.5333333333, 21.233
./generated_mazes/16/maze_63_ub-28.0666666667_lb-19.5333333333.txt, 16, 28.0666666667, 19.5333333333, 12.533
./generated_mazes/16/maze_64_ub-30.0666666667_lb-21.5333333333.txt, 16, 30.0666666667, 21.5333333333, 20.333
./generated_mazes/16/maze_65_ub-25.0666666667_lb-16.5333333333.txt, 16, 25.0666666667, 16.5333333333, 15.267
./generated_mazes/16/maze_66_ub-27.0666666667_lb-18.5333333333.txt, 16, 27.0666666667, 18.5333333333, 12.167
./generated_mazes/16/maze_67_ub-27.0666666667_lb-18.5333333333.txt, 16, 27.0666666667, 18.5333333333, 18.667
./generated_mazes/16/maze_68_ub-27.0666666667_lb-18.5333333333.txt, 16, 27.0666666667, 18.5333333333, 11.000
./generated_mazes/16/maze_69_ub-28.0666666667_lb-19.5333333333.txt, 16, 28.0666666667, 19.5333333333, 19.833
./generated_mazes/16/maze_70_ub-30.0666666667_lb-21.5333333333.txt, 16, 30.0666666667, 21.5333333333, 16.967
./generated_mazes/16/maze_71_ub-30.0666666667_lb-21.5333333333.txt, 16, 30.0666666667, 21.5333333333, 19.067
./generated_mazes/16/maze_72_ub-29.0666666667_lb-20.5333333333.txt, 16, 29.0666666667, 20.5333333333, 18.133
./generated_mazes/16/maze_73_ub-28.0666666667_lb-19.5333333333.txt, 16, 28.0666666667, 19.5333333333, 20.467
./generated_mazes/16/maze_74_ub-34.0666666667_lb-25.5333333333.txt, 16, 34.0666666667, 25.5333333333, 23.500
./generated_mazes/16/maze_75_ub-27.0666666667_lb-18.5333333333.txt, 16, 27.0666666667, 18.5333333333, 15.333
./generated_mazes/16/maze_76_ub-28.0666666667_lb-19.5333333333.txt, 16, 28.0666666667, 19.5333333333, 20.000
./generated_mazes/16/maze_77_ub-28.0666666667_lb-19.5333333333.txt, 16, 28.0666666667, 19.5333333333, 18.067
./generated_mazes/16/maze_78_ub-28.0666666667_lb-19.5333333333.txt, 16, 28.0666666667, 19.5333333333, 18.133
./generated_mazes/16/maze_79_ub-25.0666666667_lb-16.5333333333.txt, 16, 25.0666666667, 16.5333333333, 11.500
./generated_mazes/16/maze_80_ub-27.0666666667_lb-18.5333333333.txt, 16, 27.0666666667, 18.5333333333, 18.200
./generated_mazes/16/maze_81_ub-26.0666666667_lb-17.5333333333.txt, 16, 26.0666666667, 17.5333333333, 10.800
./generated_mazes/16/maze_82_ub-29.0666666667_lb-20.5333333333.txt, 16, 29.0666666667, 20.5333333333, 20.600
./generated_mazes/16/maze_83_ub-31.0666666667_lb-22.5333333333.txt, 16, 31.0666666667, 22.5333333333, 19.767
./generated_mazes/16/maze_84_ub-25.0666666667_lb-16.5333333333.txt, 16, 25.0666666667, 16.5333333333, 10.667
./generated_mazes/16/maze_85_ub-26.0666666667_lb-17.5333333333.txt, 16, 26.0666666667, 17.5333333333, 13.700
./generated_mazes/16/maze_86_ub-24.0666666667_lb-15.5333333333.txt, 16, 24.0666666667, 15.5333333333, 8.133
./generated_mazes/16/maze_87_ub-25.0666666667_lb-16.5333333333.txt, 16, 25.0666666667, 16.5333333333, 9.700
./generated_mazes/16/maze_88_ub-30.0666666667_lb-21.5333333333.txt, 16, 30.0666666667, 21.5333333333, 15.733
./generated_mazes/16/maze_89_ub-27.0666666667_lb-18.5333333333.txt, 16, 27.0666666667, 18.5333333333, 11.133
./generated_mazes/16/maze_90_ub-30.0666666667_lb-21.5333333333.txt, 16, 30.0666666667, 21.5333333333, 19.333
./generated_mazes/16/maze_91_ub-23.0666666667_lb-14.5333333333.txt, 16, 23.0666666667, 14.5333333333, 13.667
./generated_mazes/16/maze_92_ub-26.0666666667_lb-17.5333333333.txt, 16, 26.0666666667, 17.5333333333, 13.733
./generated_mazes/16/maze_93_ub-28.0666666667_lb-19.5333333333.txt, 16, 28.0666666667, 19.5333333333, 12.700
./generated_mazes/16/maze_94_ub-24.0666666667_lb-15.5333333333.txt, 16, 24.0666666667, 15.5333333333, 15.267
./generated_mazes/16/maze_95_ub-27.0666666667_lb-18.5333333333.txt, 16, 27.0666666667, 18.5333333333, 19.467
./generated_mazes/16/maze_96_ub-30.0666666667_lb-21.5333333333.txt, 16, 30.0666666667, 21.5333333333, 19.833
./generated_mazes/16/maze_97_ub-25.0666666667_lb-16.5333333333.txt, 16, 25.0666666667, 16.5333333333, 15.533
./generated_mazes/16/maze_98_ub-35.0666666667_lb-26.5333333333.txt, 16, 35.0666666667, 26.5333333333, 23.833
./generated_mazes/16/maze_99_ub-30.0666666667_lb-21.5333333333.txt, 16, 30.0666666667, 21.5333333333, 20.567
